chain_id,index,address,holding_amount
56,10061,0x8a2Be18Dc3e0D4eE6d0209888714561DD2674beF,83.01
56,10062,0xB31B7A5a270C6Ab476f06be460e1b263F199C1E1,83.00449079534789
56,10063,0xFEa74B09fcBF72E64Be800b2391Be11904E6Ef6c,83.00922460173965
56,10064,0x9Ecc7A0E4bA8593A19F3fa0e01E01feD8Fc6Bc05,83.01
56,10065,0x7E2DF24BF68eCafc3A601Dc78940C792136789AC,83.01
56,10066,0xf8AA9Cd7621593e97547d839F5765D662a100d19,83.01
56,10067,0x099Ec8B789FD695B225Ae7549646E5E2436Eef3d,83.00386228770036
56,10068,0x367BC5b04e1f4f33579f65cA2f4d5B931451B324,83.00166581670847
56,10069,0x7912Dde96Df660756FE3572e379aa02d57b54155,83.00540033068044
56,10070,0xD9f283cdB9adF303c44835c41899411d7E874181,83.00023472511712
56,10071,0x91c33413524Fc05CD91D597310d8C3e33504DAe7,83.01
56,10072,0xdb1c03434271BF3aD7F3750Ad07ff3ee5baAe65d,83.000000004619
56,10073,0xF4dA23919d75294a7F09bF9e03eb2fF5458a7ED1,83.00390498633159
56,10074,0x720d464ef9C4ed05E45F633246426DfDD35Cc6f2,83.00656221760607
56,10075,0x14Abd04196D281De080D98EC477C7aDa83ac0Dc0,83.01
56,10076,0x53F8597664c2bfaa9AA83740A5f521075F0E6324,83.00000000132252
56,10077,0x98d06A762Acc323c75E60ea6b02F688Cf300fc52,83.01
56,10078,0x5EA8491Fed4028f39b96960eB4ae8b126826Eaea,83.00666212709848
56,10079,0xB75de11fea97724d2a432F15D8a831CbC086bE81,83.01
56,10080,0xa21EB9F6F1C93da4aEFBA4c5F04438e3Aa607248,83.00363429922491
56,10081,0x414b33c80c5414Bd830351dc58F5856EF18CC651,83.00000000363138
56,10082,0x9f5a71ec90a567D0762eC1a7F509e785a17B4c2f,83.0018216677172
56,10083,0x3E6aD46e8E9ffBD844a745f9738adDAf5d825cFE,83.0029885705089
56,10084,0xB1Dff14833458975dE92B8aC897C57B3EE30128C,83.00042482451983
56,10085,0xb0d8Ba2ceA3CC8DE6b35947c2966782a8B122C78,83.01
56,10086,0x4EaDaf802E9386B49b2f870237B75c39eEF3cBa6,83.00824924948948
56,10087,0x721D8C836b93Ef190aF0fad7BA12b740878CecA0,83.01
56,10088,0x7387d1294bf4Dd97ffEC13FC0eBd15da927ce875,83.0090810459314
56,10089,0x7e161a84b061f1c5ca0cb5aCd9DBBc59D6B7456e,83.00681116077295
56,10090,0x95E359b3f93F8F28e0eD11dfbf786c3C5EE4EDA7,83.001605824834
56,10091,0x11Cb0DD89FeA450b069911ddBeF2947e02323763,83.0000000087755
56,10092,0x79D2eb542b4d3051d912046A18d94E69E74eF78B,83.01
56,10093,0x8272f23abA6ea3df7114B12d376985B7B5D3fCDe,83.01
56,10094,0xA4F560D4C73CF1613847cf3a3b51ad3EA3327E79,83.00738114116658
56,10095,0x9c85DE3c226294345D6c36Ef75d0527631487F5B,83.01
56,10096,0xDFb251214a5A104977d6fCD0D2c9Fa1364c41700,83.00739601761083
56,10097,0x8C7bdb6a6BA152f453a544584EF883E1fBc91D3b,83.01
56,10098,0xE3cF35E846a46E9093Cfd973694B6a6a706efd5E,83.01
56,10099,0xcCf097426D83288F8Cd2D06FB89a0f2cb8C1Af57,83.00416864213771
56,10100,0x3e9B31D6DFBcD752606931c28Ec520BC7ebB38D6,83.00606966132642
56,10101,0xd685d7A12D939dC1E6A9D37Ae0F291dfAd604929,83.00820747262142
56,10102,0x65Dce0952b9dBbF9f7e112c881e7E5608c1EE7c7,83.00161947945107
56,10103,0x7b7483aCf4AC604a1b868C8406a85Ec70fD0834C,83.00084049659333
56,10104,0x2ff551f088b2d7462A0d5Ec4FD4a02d64754dde5,83.00465871410094
56,10105,0x1554F27613fE86E5ef277Cb2340838C054704836,83.00229724346335
56,10106,0x63e76ba06A49c32Cb38fEDcD8845d5c7C27FC9Bd,83.00234412443689
56,10107,0xDB003CAC70868942E828955d7644eD422Fe15828,83.01
56,10108,0x2fCa3fa7ACe4746e1335F4917D145B75D75AF051,83.00264451244229
56,10109,0xdEC5d2f449E5b37F5ec29De5c8abF6D902Ed9CD3,83.01
56,10110,0xB18EA53b5806FF9c1d5bE00c13800fE59bEBB92B,83.00663989655133
56,10111,0xbf61a68f8BD2c136c2AE4ca05DB704e7c6a52A88,83.00588008713537
56,10112,0xe09d6635164a623f45000696E83F628984Bf2f79,83.00000000100577
56,10113,0xE53076d9B11501559b96169D63CCcF635F2D2fEb,83.00701432914579
56,10114,0x5CcBcAD7baf05f3Eb9A086367b9A121A588E90e4,83.00131023759845
56,10115,0x09eFb53322CE10b1508FCf60F47DCddcb0D336F9,83.00000000194987
56,10116,0xc4c3BF0C19F62111A2C340bAf18EF09CDA120C1F,83.00646487282654
56,10117,0xf12bD3324bBbb807B9b6105E63524A027B8713c8,83.00976226713588
56,10118,0xE3F69eC5ef3b7211293dEA70E31B8c1DcB17a6E8,83.00781890996758
56,10119,0xd66C47A7a481C67400ee1aea35f672Dc3ecf0613,83.00571033001584
56,10120,0x0e7909668768f97c444ffB70838cB3fC7C88248E,83.00353621230144
56,10121,0x3627d80975a3281bEE7be9ec18AB25Ea0C3aA034,83.00801167045924
56,10122,0x3dA46865A251cBcf89dB76d6C1A19aC4B7D79536,83.0004556706383
56,10123,0xe9096a3E30Ad994a6F657F0973e008314637967C,83.00692144937007
56,10124,0x913f8d1108a4cEd91C3c65AbEca5143745D7Fa55,83.00692170298574
56,10125,0xb895Da338826D2e824da230ed471530C0a58C7Bd,83.01
56,10126,0xF6CfD4Afba24685B2c4071d0cA28Bd07F6e0Dbdc,83.00659074648229
56,10127,0x888D53CbE8c31e37BbAB1Bb96ae8196f82104932,83.01
56,10128,0x0060aeAb83F20Bd911174E566D9ECDE2E610A534,83.00000000612584
56,10129,0x1b8A025f5C75e284C2C31DA5179bA905D67e6830,83.00383018498233
56,10130,0x463B91d4ddf0B90E95EDbbB6126F804073c9a54f,83.00571522867988
56,10131,0xaF080b6070c1e6D4D7aCac6968aEe2fE05f04603,83.0048978705178
56,10132,0x5a5B50Aa15e58553FEd83ABfC92a5C52CfC4dd31,83.01
56,10133,0xBecA07aD7998AA51aa653AA5E18bCF1DBc374475,83.0011586455267
56,10134,0xB6da576F41F2B2932a58bAe5C4ad655FA3d36f4f,83.0049893975467
56,10135,0x21489Cd334A619a140b486756139733Ea0229E6B,83.00415321823152
56,10136,0x0f5794be541e2203C4B2cD1Db5054202E6E1bfb6,83.01
56,10137,0xc30D9b6F5a4F4F8efC5f7cDA8B15de4df32b83E8,83.0008719634101
56,10138,0xBB60b9051630155D5BA60eEF66c4274178d58e71,83.01
56,10139,0xfE2d72F73B97B0385cA71FA2e38cDd9765E41E92,83.00931736191848
56,10140,0x88f423e1d751566721e416d6B87FD2CdC4dA055d,83.01
56,10141,0xAc2980ec2d4a62BaB93cf61f0048d8E9f18abfB2,83.00142362697005
56,10142,0xfE04D49892C416998254ec9b06DDC778754CA8a0,83.00797217037784
56,10143,0x1E0dC88eb5D2ebFF2431ba8755B011F7Bf947F7E,83.00047932912427
56,10144,0x63aAeeBf94B50636C8aF548a442C700f4AD7D3F8,83.01
56,10145,0x01e8a06223d11CD9b84B370E933989d8c97c2302,83.00601439836642
56,10146,0xfBae6cb0ca091CE639678568736ed86f38CfcF88,83.00000000017583
56,10147,0xa36aFa4E62C26D132dD97EDf84Caa8A70aC41d7B,83.00000000074171
56,10148,0x30Cd8b1378d01A3541Ba37C08FB2ED7A9c5536B7,83.01
56,10149,0xCD9B7a71EDa2336cB14c4F1Ec38F424feB14ff0E,83.00673997759287
56,10150,0xFF2117B7F4f6D87a908CbB9Bd68128a928c65Bfd,83.00028474617088
56,10151,0x895EFA0c717A1625d77D81D7b6524B633f129409,83.01
56,10152,0xA8B54474217E9e0C30e3fBA34eAae68c8828061d,83.01
56,10153,0x8E050bfc68666479CF05F2c89b24a8D92DE31759,83.000381951583
56,10154,0xfB40b4d005b05778C1A0309adc979666C72CDECe,83.01
56,10155,0x1c53Dd7ef82B06B2941704320E6c9D160F863e00,83.01
56,10156,0x697088d3f7301dF4600761E462bC93d7E89cA6De,83.00266182148681
56,10157,0x4016b840175b9b203E7982D556C393dfAaDEa6c9,83
56,10158,0xecBc86b3b6820E6ff5aF97210ad072a61e2542b0,83
56,10159,0x816EA98bbF79d9569731409EDd69E3dEeCA59a52,83
56,10160,0x5AA107a1341B4A1aC2B36695480f4e31F85f7290,83
56,10161,0x3307e848CD31CDf23751Bd97C632404F4274A888,83
56,10162,0x36eD30BF78a3aefD3aAfbc8eb7fF8271C40dB21a,83.00399999263693
56,10163,0x83341ABea0c8040113c7eC389d33414FFB01E411,83
56,10164,0xE3e4881e67B6fFE6FE5D9a8CC92E293A8286F828,83
56,10165,0xA1E96c2fAC93A758cBbdB493B12859d03F63e1Ec,82.99893953405824
56,10166,0xA7bC0EFA1728340c7A89F7Eb33eeECD4B9De98ce,83.00859999194483
56,10167,0xE37AAF289843be3F4eA8cCC5f8B1A0a05A0B25a3,83.00269999546607
56,10168,0xcD3F11352d37aBd73DC057ADFf29AE0c6C9f9c72,83
56,10169,0x212F85AfF96E26DC48d6a0040449CbdD2b45362C,83
56,10170,0x9C90eeb0a406e626a04e90AA3c2Ab1dB4A25010a,83.00970000000001
56,10171,0x960a38376A25bb0a970996834EF673635586DeC5,83.00607358686078
56,10172,0xe71F2Cd8Fa1a2e747c8192D8567Cba95C5480432,83.00039661541379
56,10173,0x3E907dADEeA903A791665715b37DD0cd6B878cd9,83.00719999836852
56,10174,0x99784EC82Ee2876D101beA94e2422dbE4BbAc144,83
56,10175,0xaAD54FF72f706204D4fFd889BA339910576098aF,83.0021999926462
56,10176,0xd6579d5e99275e1AC145a7290900B79e2ed07678,83
56,10177,0x65401ea1A32f41463cdA0E680ebd60d93ebE7596,83.00161275038927
56,10178,0x1dA26106EfFf251A3B7021B6B437511724F837C4,83
56,10179,0x7EAF04d9fB0ffe31BEf1D19Bdd54a0cc681f312f,83.00168973079398
56,10180,0x260Ce75Cff7611c2559a4f2161b008C36310a786,83.00699999597167
56,10181,0x1F9e51C72e856787c4b43Ce8F71fa02BC9053117,83
56,10182,0x1f160422b0BE975221910e56A49280c3c8ba5475,83
56,10183,0xa4E8869cEDD18CdF4c4b976bbB3bfAd29187e830,83.00137192750485
56,10184,0xFa164cEF68F719b4660F180DeAf725b98e820a81,83
56,10185,0xc9be3B527C93F12894F293F8e01f991c56031C3c,85.00917769365853
56,10186,0xaD178EA07bb30A4F1147352BEBD83CEDF566ec93,85
56,10187,0x4328d94c1F3CAF6c903Db9B23DC6b758a39cC41b,88.00328511860114
56,10188,0x087ff1EE1630E10F979197B3F4633FB6ca8b1c72,90
56,10189,0xF660dF26fd85E6C4bb560C346ec8aDDF3b30A2BA,91.99739837576193
56,10190,0x836CB7e31C07773698Db16333b5930d1244984Ed,95
56,10191,0xa3b23c3e1427a1Ceac7FD0Ed6aDfF3ee8E4Cc4ca,98.00000000000001
56,10192,0x9382C76CC4D9bB476434bf101ffB214918b923E2,98
56,10193,0x13368346A7522DE553638Aa481e780706a5e3331,99.00000000000001
56,10194,0x1A9aCa8D8d606966E38A755A20b1a6b49b03072f,102
56,10195,0xCBbB5d16b90896D561A14f7ba3fffE1E638256f9,103
56,10196,0x455A604cc07b42297C36F3abf426baae07dd0da7,103.00319999243519
56,10197,0xAaaD5b6551799a1aE4D4eB8B43887BFD031E23f1,103.99999999668282
56,10198,0xA695927302A9E94CBD451665c72A8aD7904E56c8,104.00103334027754
56,10199,0x248dB92B1Af4bA321BF46e8CE8E93F5b3DCe474A,104.00040491486064
56,10200,0x16E7d3F9f9FB6979e43524aa373184193e780FBB,105.00003251517775
56,10201,0xadDDfef999A56f7D2deD450D2f909975924C43C0,105.0013279817779
56,10202,0x6718dA866a1fB4F61e323D8C23c9A4f830e6E2d7,105.98867301935718
56,10203,0x5F2b94f7A84de5da45499E89776a32B7879B26B9,106.00657982944196
56,10204,0x9bef38251f8DF548476dFe2e48e62F3324b86511,106.9969477797572
56,10205,0xe6b038c9aff92122001845Da38a4F3813c3A3e99,107.00173833512896
56,10206,0xEbeb8DE344cCE1B17E4E8eB01BAa767ECB81E020,107.00162238866164
56,10207,0xc963C99ab0b2a7788DF570B3D691A36319fd1F01,107.00176994569975
56,10208,0xBf55d4a0288E0fE5af0B8ae944e4329756FEc48a,108
56,10209,0xa75a073893029534CE0805F9A366eF5ED1a803C1,109.00000000000003
56,10210,0xFFC33FeD3D4AB798ffc74569132172ac5A26f7AE,109.0096
56,10211,0xb8e36b32e8D00F84c66F0d3Fb0b18A46779bf050,109
56,10212,0x6F5190fa254Eaa751F828eea521393851C44D0fe,110.00000000000001
56,10213,0xe16a5B22fEE313a35aA0d31409eDb99a2e12F2de,110.00167363186223
56,10214,0xC452264ce44e54D660A50465ecD4bc2baA9b6534,109.99918229451926
56,10215,0x508100DFd88812886Bb4FaA8278081970D995F6E,111.00049196667544
56,10216,0x51d9f41e7A374C2F27193d1558C470e2951818BD,111.00000000000001
56,10217,0x3d4DE940f5348c3C6CD1660906C064cFd7Ec8c6c,112
56,10218,0xE246a50e25de23F5bF760995D23f3221245fE11f,113.0038
56,10219,0x74Dbd321077D920C82636C593071b22759Ce0156,113
56,10220,0xE2249c5321a2fac19450327507FE994406F20F13,113
56,10221,0xC69f0F12021378Ad97E2d139f723fE26C55c28e6,114.00571229387418
56,10222,0x32512A793E68269367DB0a7eE93038bd2E8c5c8A,114.00000000000001
56,10223,0x164284DAAE0D31Cf0A1dB92f0EbB919D17dFDCB3,114.00160121307938
56,10224,0x0214589Ae29389C8AD1b095f6257CD4d5B62362B,114.00540510604058
56,10225,0x8E87F3eaDE32445517C3AA08c38425965d36b1BE,114
56,10226,0x52657EDf67A00e0891F7e76EE82D8d46E627d38A,115
56,10227,0x141e5259F1f53875C83eb2a54bB8284Ca548e445,114.99804189288162
56,10228,0xbaf78dBA413aE64B255Baf6bAd015cdEcE131a09,116
56,10229,0x46Ff00BeB1Df50772fe687f0c628f9d26CAc7e39,116
56,10230,0x41f45e0e6738de222F3bE272b04125d73a2805AF,116
56,10231,0xC6bB96728C32911648aBa8D8b790715C519CBe4d,117
56,10232,0x0BB54663564b9E8Cd59D59827446B8161DE0C12E,117.00099999114
56,10233,0xab6AF8E181f4d07e82344559Ca1894e600916056,118
56,10234,0xd5d81E61Cb0EE267AcA15e824e84fF59F73C1C67,119.00044389146872
56,10235,0x5eBe82125B259922739809EE1CC4Ef2d302cC937,119.00929999923424
56,10236,0xbe6d2217aD0Ef87c67A66c331393E53a09BCfef3,120.00559729978441
56,10237,0x83cC18B9cFaBeFb64c08a1108f744c83E2C8cC61,119.99005202707869
56,10238,0x0a95a54128c81212CcFc19e734259ACE4227Eff5,120
56,10239,0x5A401a9F0b34Ed1B8AA71501A6E4D0dF8b8a1bC4,121
56,10240,0x9a04506d33B9D255e5e85eD85aDC7638F190c622,120.99475444817345
56,10241,0x753c1AB5317Dd3B6d6017eF746b50D16Cf1dA229,122.00759999474786
56,10242,0xe7e609a50588C70400059013Fd4E57fC42e137bB,122.98836749741469
56,10243,0xdC5960c6cB22377fC217146d9245a3e3FeDed572,122.99719999697338
56,10244,0x30dd3DAd394dC7cbD0f6143c89A38E492c0948Cc,124.0096999949026
56,10245,0xAEd11E09cC0631D51785E88772300b43cb194b0A,125.00999999830816
56,10246,0xd467a558929953d03F4453B164ebD2Ce8249752f,125.99924567546114
56,10247,0x8f066f8787D0F36d9C572f0906Fa07e69B0C9c22,126.00021259706321
56,10248,0xAF44A4abcf9df48E1F97EC32Cbaa0284A57d6DeA,126
56,10249,0xF94D5Fc736680De5DFAcf0c791A1611B08af4C31,127
56,10250,0x4a42DBB76b9c4706853fb38464c30fC9611e35a0,127
56,10251,0x4585aC58c2b646d2d87e4cdBd0E057B20c5e1dDa,128.00088947667786
56,10252,0x621733C5cD2CC6E75A025459FDD918F4b986E734,129
56,10253,0x2c062C337B473906BbFfc814D12FeEb574A7336a,129
56,10254,0xA3e6196F2C8fb30bFdF29f9e35B781F2Ff698c79,130.00000000000003
56,10255,0x5b2A4f9189f4A97240b990017298e54bF72d7445,130
56,10256,0x74E38d733c74895c07Ae16f1bD74477F8a3d2d31,131.00171790222285
56,10257,0x86485365B68C2f697a2d5bbBF2A68A4d5CfbD9D4,132.00979999279758
56,10258,0xb58E1c78A1a57dFCEcc6D13c36d29f42823A0feF,132
56,10259,0x29A8AaEd0fc8EAD4E09Cc92c899411653D11EfA0,132
56,10260,0x62d9280f42662920aCe3fA9c6AFDc5DD1d0d69F9,133.00000000000003
56,10261,0xBdcCe9E0325eCF1ee3aF4934411a07821bcf44Bc,134.00017892184988
56,10262,0x832405BAEb944558D43DFA262dCa2eb2306cec10,134.00273677822597
56,10263,0xAE4B749D8796F9C12057f40088176ed599dD737f,133.990249837206
56,10264,0x58f859222Cd8F619F2E9a5Bdf25Aa2dA88cBf6b2,135.0073999979704
56,10265,0x4A1b647c010436489749306ba866c7D66885298A,135
56,10266,0x6FA2A056a51dA0Bbb1c3731E1a753FB3a7eFe3fC,136
56,10267,0xB96eb7968C593A1B842F35f514958BB5Ea53e530,137
56,10268,0x6C5B7b48597e6736aee3BD087ed444Abd76FE001,137
56,10269,0x5Fa4d37ccc48236472198aFAa4C2B9b488bAAB69,138.00000000000003
56,10270,0x8Cd6b19c45a3366d7bEbE1857e1eC7A7287358FC,158.46
56,10271,0xB462A2106565e2e63820E8e73fCC69e59cF2b81e,139.00261634458673
56,10272,0x19950BDaCcc97846DE6B02513d1B05b10B889682,140.00240185988562
56,10273,0xCC9AC2109D2f62e1b08FEec94BD08Ff51BFe71b7,140.0089570515213
56,10274,0xCcE592424e9fe908C0C55FD6fa6579b43EE985F7,141.00423677735708
56,10275,0x29bAc0e048A6d1c3Cd90b70D18eEb1E21703237d,142.00999999446915
56,10276,0xF711ccC169554713F0E706f926b2B9190A760B2A,143
56,10277,0x7c12363051d80D107585D1aB4e9Ee19B8aa68c21,143
56,10278,0x1Bcd98102b8f7B97c980a7c0Fd75e2FaeCAA8666,144.00000000000003
56,10279,0x725668B95c8580DE22b48216aea94B11b344c954,145
56,10280,0x7fd570ECDa6E1B340eb7A6213eEb7aB17eDeEB02,145.00999999066033
56,10281,0x6B6d585507B15477111b2Aae8b05930C9745C586,146.00999999536023
56,10282,0xD30a0A97567551aEd19f7D1cEC02A70f13049E29,146
56,10283,0xf448CE82046474CA44EdF95dcE62A71bdF01C7a4,147
56,10284,0xF770703df437055f49c9A25002D500F2B29097E2,147
56,10285,0xb09a8247577507aB9ac755d664F240a1BE595A43,147
56,10286,0xB281dca8E20C3743eCDC59F7a8B54D9301FFF4B4,148.00735100785738
56,10287,0xC7a95Dea9e99a7fa9eCb147a0b5d922980a494C3,149.009999997666
56,10288,0x5370D0fbd5A0042fd8DA96102138f45e69AD9C12,149
56,10289,0xf52e3A73D752bBC69c1d765E25707949F53c3eC1,149.00151331354306
56,10290,0x12E10107CEb21cdC88fB4AC005772f4F3b735b34,149
56,10291,0x673e861E19144d27C9aCB36e6B8599969CE7EFD0,150
56,10292,0x782949f3eA41dB192943585cc0A0D4df03E2d6C7,149.98552867055852
56,10293,0xb72237ec29129A1bADF0e27e1Cad38F1A96125F2,151.00808132979017
56,10294,0x74ba53D7A853e77CdF4300CF014C3d2B71Af6d81,151.00449221201475
56,10295,0x0033C233164a4720803972da5B82049FbE5C5B20,152
56,10296,0x1615eDd26EDa3A7E8aC84764dBf94751e2bA73b1,153
56,10297,0xA142D5a9A9E82Ed401E6C953369c939dc04ea44b,153
56,10298,0x44136179F01Be0715f5F3750eD161d3Cd301705F,148.4
56,10299,0xFF0dDF13E3d0B2a2E3e658Abcd3366928062F941,155.00407800850704
56,10300,0x563De727DCde7ddC390ed980c9947e6aB383E699,155.00492387914028
56,10301,0x4CfB3E5d0a975b1A40cfcCdEDFB5a6934D77E0d9,156
56,10302,0x6bf94d420E5624E1ca6DC95e3c4965041DD187E0,156.00999999654817
56,10303,0x1Cbd5180C0aE85568D6E98512cC1242fefebB84B,157
56,10304,0xAb1DaC09E502B8277b604D9b71b06970217A6365,157.00069999139617
56,10305,0x5f8C9b280f7b2d5787ce513E99aeEcb5F6e8dC16,159
56,10306,0x61bca5473dC6A2c511b07fc66eD67E31d6e6aD9A,159
56,10307,0xc3B4e6D62514B8eFf6B49833b5578B96Ef352dBa,160.00909999988136
56,10308,0x6ee89c076218693D2de57a77b980926817426cF3,161
56,10309,0x46B3728fbe89B825bb4B99E41DBC104b99570FA6,162
56,10310,0x3C45a54BEe4E9b13D749CEEdD505fe3A1805f3de,162.00179999887195
56,10311,0x80F75a403b21e8e10b5A7874eA9006f53DF8c4c6,163
56,10312,0x31672aD8a8ef9B7dD2ED93788407376a1EaD9924,248.99
56,10313,0x6d4862F892207607680a62C325e2bB54D8F4fB27,249
56,10314,0x07a177763a7AAee12327CB6dB12E6931d19bC2F9,248.99
56,10315,0xd394b9E1bA14D77142eEb5561e50331a19aabe71,166
56,10316,0x9F2D7CE0D8456201221dca4eaa0898B0E8338bDd,166
56,10317,0xc69F9143B0875056a5e0E01b914158f2032f4a70,167.00059999623653
56,10318,0xFaEd7b2C6113Bb5a2b306E1163E07e256A3e78CD,168.0066303258558
56,10319,0x366204e34c7D1bE3e33Ed23581fA1286C405231e,169
56,10320,0xfb6Ee0C625b9f551af824E300b951A960152B6b0,170
56,10321,0xFc3620e0ecCdc6F02A594ad1753fFb2d38974467,170
56,10322,0x626907dB9dc8645ecc1809748c4972d60a4656F1,170
56,10323,0x289D19aDFF633131C2723d21cd49B666c11125f7,170.00739999895222
56,10324,0x1e999cfff599dF27ebE5118109a5e6cA31CD86Fe,171
56,10325,0xCD8411Abe74128Ee2ec22Ceca836B43B35189231,171.00299999336528
56,10326,0x668969AfD32dBb221100a9B44f3f8c6F13F4Cd4B,173
56,10327,0xCF4Be680d405Ff9e8BC473900De7F5530E20f4A9,173
56,10328,0xF5A9c7A214348954D7A13096045FE1c2521695c3,173.0040076780972
56,10329,0x8CeA4f0013eDca8972Cc3c54acEe3c0DF05ece97,173
56,10330,0x7d874Ce8D5eE123523ae8C246014261815Aa2265,174
56,10331,0xCF93eBe89CB16C2EB1e97353387Ee751B319fFC0,175
56,10332,0xa58911cB67819dAcee2e18a1e5B4e54e1590b4D8,175
56,10333,0xe91008536A372b40AEF0616DD3f179439F024C78,176.00179999220077
56,10334,0xCC2aC04bcAB93325A32f3a69205F8e36c364f74f,178.003999997274
56,10335,0x96e17130Fae6dAE1c087356bf94b3FF8cc340368,178
